drugbank_id,mesh_id,relation,trial_phase,approval_status
DB06212,D007010,investigated_for,Phase 3,Terminated
DB00273,D009765,investigated_for,Phase 3,Terminated
DB00758,D001281,investigated_for,Phase 3,Terminated
DB00635,D013700,investigated_for,Phase 1/Phase 2,Terminated
DB05679,D013700,investigated_for,Phase 1/Phase 2,Terminated
DB00996,D010146,investigated_for,Phase 3,Terminated
DB00186,D010146,investigated_for,Phase 3,Terminated
DB06626,D004715,investigated_for,Phase 1/Phase 2,Withdrawn
DB08916,D004715,investigated_for,Phase 1/Phase 2,Withdrawn
DB00624,D006333,investigated_for,Phase 2,Terminated
DB00107,D012559,investigated_for,Phase 1,Terminated
DB00107,D001714,investigated_for,Phase 1,Terminated
DB01628,D010146,investigated_for,Phase 2,Terminated
DB00467,D010019,investigated_for,Early Phase 1,Terminated
DB00199,D010019,investigated_for,Early Phase 1,Terminated
DB00609,D010019,investigated_for,Early Phase 1,Terminated
DB00828,D010019,investigated_for,Early Phase 1,Terminated
DB01044,D010019,investigated_for,Early Phase 1,Terminated
DB01598,D010019,investigated_for,Early Phase 1,Terminated
DB00951,D010019,investigated_for,Early Phase 1,Terminated
DB01172,D010019,investigated_for,Early Phase 1,Terminated
DB01137,D010019,investigated_for,Early Phase 1,Terminated
DB00479,D010019,investigated_for,Early Phase 1,Terminated
DB01627,D010019,investigated_for,Early Phase 1,Terminated
DB00601,D010019,investigated_for,Early Phase 1,Terminated
DB06795,D010019,investigated_for,Early Phase 1,Terminated
DB00760,D010019,investigated_for,Early Phase 1,Terminated
DB00931,D010019,investigated_for,Early Phase 1,Terminated
DB01603,D010019,investigated_for,Early Phase 1,Terminated
DB00916,D010019,investigated_for,Early Phase 1,Terminated
DB15759,D010019,investigated_for,Early Phase 1,Terminated
DB00948,D010019,investigated_for,Early Phase 1,Terminated
DB01017,D010019,investigated_for,Early Phase 1,Terminated
DB00218,D010019,investigated_for,Early Phase 1,Terminated
DB00410,D010019,investigated_for,Early Phase 1,Terminated
DB00607,D010019,investigated_for,Early Phase 1,Terminated
DB00779,D010019,investigated_for,Early Phase 1,Terminated
DB00955,D010019,investigated_for,Early Phase 1,Terminated
DB01060,D010019,investigated_for,Early Phase 1,Terminated
DB00698,D010019,investigated_for,Early Phase 1,Terminated
DB00336,D010019,investigated_for,Early Phase 1,Terminated
DB01059,D010019,investigated_for,Early Phase 1,Terminated
DB01051,D010019,investigated_for,Early Phase 1,Terminated
DB00415,D010019,investigated_for,Early Phase 1,Terminated
DB01165,D010019,investigated_for,Early Phase 1,Terminated
DB00713,D010019,investigated_for,Early Phase 1,Terminated
DB00595,D010019,investigated_for,Early Phase 1,Terminated
DB01421,D010019,investigated_for,Early Phase 1,Terminated
DB01053,D010019,investigated_for,Early Phase 1,Terminated
DB00417,D010019,investigated_for,Early Phase 1,Terminated
DB00319,D010019,investigated_for,Early Phase 1,Terminated
DB00721,D010019,investigated_for,Early Phase 1,Terminated
DB00339,D010019,investigated_for,Early Phase 1,Terminated
DB00615,D010019,investigated_for,Early Phase 1,Terminated
DB01045,D010019,investigated_for,Early Phase 1,Terminated
DB00919,D010019,investigated_for,Early Phase 1,Terminated
DB01082,D010019,investigated_for,Early Phase 1,Terminated
DB09324,D010019,investigated_for,Early Phase 1,Terminated
DB00634,D010019,investigated_for,Early Phase 1,Terminated
DB00359,D010019,investigated_for,Early Phase 1,Terminated
DB00576,D010019,investigated_for,Early Phase 1,Terminated
DB01015,D010019,investigated_for,Early Phase 1,Terminated
DB00795,D010019,investigated_for,Early Phase 1,Terminated
DB00244,D010019,investigated_for,Early Phase 1,Terminated
DB00263,D010019,investigated_for,Early Phase 1,Terminated
DB01606,D010019,investigated_for,Early Phase 1,Terminated
DB00759,D010019,investigated_for,Early Phase 1,Terminated
DB09550,D010019,investigated_for,Early Phase 1,Terminated
DB01607,D010019,investigated_for,Early Phase 1,Terminated
DB00684,D010019,investigated_for,Early Phase 1,Terminated
DB00440,D010019,investigated_for,Early Phase 1,Terminated
DB00207,D010019,investigated_for,Early Phase 1,Terminated
DB00355,D010019,investigated_for,Early Phase 1,Terminated
DB00512,D010019,investigated_for,Early Phase 1,Terminated
DB00626,D010019,investigated_for,Early Phase 1,Terminated
DB00314,D010019,investigated_for,Early Phase 1,Terminated
DB09096,D010019,investigated_for,Early Phase 1,Terminated
DB06799,D010019,investigated_for,Early Phase 1,Terminated
DB11476,D010019,investigated_for,Early Phase 1,Terminated
DB05245,D010019,investigated_for,Early Phase 1,Terminated
DB00781,D010019,investigated_for,Early Phase 1,Terminated
DB00994,D010019,investigated_for,Early Phase 1,Terminated
DB00803,D010019,investigated_for,Early Phase 1,Terminated
DB09320,D010019,investigated_for,Early Phase 1,Terminated
DB00578,D010019,investigated_for,Early Phase 1,Terminated
DB00833,D010019,investigated_for,Early Phase 1,Terminated
DB01326,D010019,investigated_for,Early Phase 1,Terminated
DB00535,D010019,investigated_for,Early Phase 1,Terminated
DB01413,D010019,investigated_for,Early Phase 1,Terminated
DB00671,D010019,investigated_for,Early Phase 1,Terminated
DB00274,D010019,investigated_for,Early Phase 1,Terminated
DB01328,D010019,investigated_for,Early Phase 1,Terminated
DB01329,D010019,investigated_for,Early Phase 1,Terminated
DB00493,D010019,investigated_for,Early Phase 1,Terminated
DB01330,D010019,investigated_for,Early Phase 1,Terminated
DB01331,D010019,investigated_for,Early Phase 1,Terminated
DB00438,D010019,investigated_for,Early Phase 1,Terminated
DB01415,D010019,investigated_for,Early Phase 1,Terminated
DB01332,D010019,investigated_for,Early Phase 1,Terminated
DB01212,D010019,investigated_for,Early Phase 1,Terminated
DB01112,D010019,investigated_for,Early Phase 1,Terminated
DB00446,D010019,investigated_for,Early Phase 1,Terminated
DB09093,D010019,investigated_for,Early Phase 1,Terminated
DB01597,D010019,investigated_for,Early Phase 1,Terminated
DB00827,D010019,investigated_for,Early Phase 1,Terminated
DB00537,D010019,investigated_for,Early Phase 1,Terminated
DB01211,D010019,investigated_for,Early Phase 1,Terminated
DB00766,D010019,investigated_for,Early Phase 1,Terminated
DB01190,D010019,investigated_for,Early Phase 1,Terminated
DB01147,D010019,investigated_for,Early Phase 1,Terminated
DB00260,D010019,investigated_for,Early Phase 1,Terminated
DB00618,D010019,investigated_for,Early Phase 1,Terminated
DB00485,D010019,investigated_for,Early Phase 1,Terminated
DB00254,D010019,investigated_for,Early Phase 1,Terminated
DB00030,D009765,investigated_for,Phase 1,Terminated
DB00297,D010146,investigated_for,Phase 3,Withdrawn
DB00470,D012559,investigated_for,Phase 1/Phase 2,Terminated
DB00678,D054990,investigated_for,Phase 2/Phase 3,Terminated
DB00203,D054990,investigated_for,Phase 2/Phase 3,Terminated
DB08868,D009103,investigated_for,Phase 2/Phase 3,Terminated
DB00783,D014549,investigated_for,Early Phase 1,Terminated
DB00273,D006950,investigated_for,Phase 3,Terminated
DB00273,D015228,investigated_for,Phase 3,Terminated
DB00841,D013771,investigated_for,Phase 3,Terminated
DB00530,D011087,investigated_for,Phase 2,Terminated
DB01234,D009101,investigated_for,Phase 1,Terminated
DB01224,D010300,investigated_for,Phase 2,Terminated
DB01024,D055728,investigated_for,Phase 1,Terminated
DB00877,D055728,investigated_for,Phase 1,Terminated
DB01024,D055728,investigated_for,Phase 1,Terminated
DB00877,D055728,investigated_for,Phase 1,Terminated
DB01238,D001714,investigated_for,Phase 3,Terminated
DB00531,D003424,investigated_for,Phase 1/Phase 2,Withdrawn
DB00996,D059350,investigated_for,Phase 2,Terminated
DB06204,D010146,investigated_for,Phase 3,Terminated
DB06204,D059350,investigated_for,Phase 3,Terminated
DB00470,D059350,investigated_for,Phase 1,Withdrawn
DB00234,D005356,investigated_for,Phase 3,Terminated
DB01165,D009798,investigated_for,Phase 3,Withdrawn
DB01085,D009798,investigated_for,Phase 3,Withdrawn
DB00860,D009798,investigated_for,Phase 3,Withdrawn
DB05109,D007890,investigated_for,Phase 1,Withdrawn
DB00997,D007890,investigated_for,Phase 1,Withdrawn
DB00571,D006391,investigated_for,Phase 3,Terminated
DB01193,D006391,investigated_for,Phase 3,Terminated
DB00368,D000505,investigated_for,Phase 1,Terminated
DB00023,D009101,investigated_for,Phase 2,Terminated
DB00997,D009101,investigated_for,Phase 2,Terminated
DB00435,D065627,investigated_for,Early Phase 1,Terminated
DB00282,D010024,investigated_for,Phase 1/Phase 2,Terminated
DB00654,D009798,investigated_for,Phase 2,Withdrawn
DB01184,D010300,investigated_for,Phase 2,Terminated
DB01270,D005901,investigated_for,Phase 1/Phase 2,Withdrawn
DB01270,D015355,investigated_for,Phase 1/Phase 2,Withdrawn
DB00997,D012208,investigated_for,Phase 1,Withdrawn
DB00997,D009447,investigated_for,Phase 1,Withdrawn
DB00126,D001281,investigated_for,Phase 1,Terminated
DB14482,D001281,investigated_for,Phase 1,Terminated
DB14483,D001281,investigated_for,Phase 1,Terminated
DB00811,D019698,investigated_for,Phase 3,Withdrawn
DB00734,D012559,investigated_for,Phase 3,Terminated
DB01238,D012559,investigated_for,Phase 3,Terminated
DB06151,D009771,investigated_for,Phase 2,Terminated
DB06655,D011565,investigated_for,Phase 2,Withdrawn
DB01281,D009157,investigated_for,Early Phase 1,Terminated
DB00502,D009325,investigated_for,Early Phase 1,Withdrawn
DB00502,D014839,investigated_for,Early Phase 1,Withdrawn
DB00904,D009771,investigated_for,Phase 2,Terminated
DB00704,D012559,investigated_for,Phase 2,Terminated
DB01156,D012559,investigated_for,Phase 2,Terminated
DB00704,D009765,investigated_for,Phase 2,Terminated
DB01156,D009765,investigated_for,Phase 2,Terminated
DB00999,D009765,investigated_for,Phase 2,Terminated
DB00575,D009765,investigated_for,Phase 2,Terminated
DB00302,D006473,investigated_for,Phase 2,Terminated
DB01307,D009765,investigated_for,Phase 3,Terminated
DB00030,D009765,investigated_for,Phase 3,Terminated
DB00281,D011014,investigated_for,Phase 3,Terminated
DB00252,D004827,investigated_for,Early Phase 1,Terminated
DB00273,D004827,investigated_for,Early Phase 1,Terminated
DB00065,D008181,investigated_for,Phase 2/Phase 3,Terminated
DB01001,D001249,investigated_for,Phase 2,Withdrawn
DB00480,D009101,investigated_for,Phase 1,Withdrawn
DB09035,D009101,investigated_for,Phase 1,Withdrawn
DB06186,D009101,investigated_for,Phase 1,Withdrawn
DB01234,D009101,investigated_for,Phase 1,Withdrawn
DB00480,D009101,investigated_for,Phase 2,Terminated
DB00531,D009101,investigated_for,Phase 2,Terminated
DB01195,D001281,investigated_for,Phase 3,Suspended
DB01118,D001281,investigated_for,Phase 3,Suspended
DB01182,D001281,investigated_for,Phase 3,Suspended
DB01041,D009101,investigated_for,Phase 2,Terminated
DB01234,D009101,investigated_for,Phase 2,Terminated
DB00860,D010392,investigated_for,Phase 3,Terminated
DB00635,D010392,investigated_for,Phase 3,Terminated
DB00316,D010392,investigated_for,Phase 3,Terminated
DB00341,D010392,investigated_for,Phase 3,Terminated
DB05679,D003882,investigated_for,Phase 3,Terminated
DB00169,D009103,investigated_for,Phase 2,Terminated
DB00877,D057765,investigated_for,Phase 1,Terminated
DB00169,D014808,investigated_for,Phase 1,Terminated
DB00193,D061686,investigated_for,Phase 3,Terminated
DB00203,D020388,investigated_for,Phase 2,Terminated
DB01234,D009101,investigated_for,Phase 1/Phase 2,Terminated
DB00201,D008881,investigated_for,Phase 2/Phase 3,Terminated
DB00104,D009447,investigated_for,Phase 2,Withdrawn
DB00635,D011111,investigated_for,Phase 3,Withdrawn
DB00479,D003550,investigated_for,Phase 3,Withdrawn
DB00884,D010024,investigated_for,Phase 3,Withdrawn
DB00704,D003876,investigated_for,Phase 2,Withdrawn
DB00188,D009101,investigated_for,Phase 3,Terminated
DB01234,D009101,investigated_for,Phase 3,Terminated
DB00635,D010146,investigated_for,Phase 1/Phase 2,Terminated
DB00928,D010146,investigated_for,Phase 1/Phase 2,Terminated
DB01248,D010146,investigated_for,Phase 1/Phase 2,Terminated
DB06262,D007024,investigated_for,Phase 2/Phase 3,Terminated
DB00368,D007024,investigated_for,Phase 2/Phase 3,Terminated
DB06155,D009765,investigated_for,Phase 3,Terminated
DB00108,D009101,investigated_for,Phase 1/Phase 2,Terminated
DB00555,D001714,investigated_for,Phase 3,Terminated
DB00313,D001714,investigated_for,Phase 3,Terminated
DB14509,D001714,investigated_for,Phase 3,Terminated
DB01042,D012175,investigated_for,Phase 2,Terminated
DB00073,D009447,investigated_for,Phase 2,Terminated
DB06769,D009101,investigated_for,Phase 1/Phase 2,Terminated
DB01042,D009101,investigated_for,Phase 2,Terminated
DB00207,D014141,investigated_for,Phase 2/Phase 3,Withdrawn
DB01008,D009101,investigated_for,Phase 2,Terminated
DB00889,D018589,investigated_for,Phase 2,Withdrawn
DB00210,D000152,investigated_for,Phase 3,Withdrawn
DB00608,D008288,investigated_for,Phase 3,Suspended
DB01708,D008288,investigated_for,Phase 3,Suspended
DB00163,D006937,investigated_for,Phase 3,Terminated
DB01065,D006333,investigated_for,Phase 2,Withdrawn
DB00813,D059350,investigated_for,Phase 3,Withdrawn
DB14126,D015658,investigated_for,Phase 2,Terminated
DB01281,D003424,investigated_for,Phase 3,Terminated
DB00619,D046152,investigated_for,Phase 3,Terminated
DB00661,D012852,investigated_for,Phase 1,Terminated
DB00877,D010392,investigated_for,Early Phase 1,Terminated
DB01059,D003556,investigated_for,Phase 3,Withdrawn
DB00959,D009157,investigated_for,Phase 1,Terminated
DB14644,D009157,investigated_for,Phase 1,Terminated
DB00860,D009157,investigated_for,Phase 1,Terminated
DB00531,D009157,investigated_for,Phase 1,Terminated
DB00323,D012559,investigated_for,Phase 2,Terminated
DB00480,D009101,investigated_for,Phase 1/Phase 2,Terminated
DB00531,D009101,investigated_for,Phase 1/Phase 2,Terminated
DB00783,D010024,investigated_for,Phase 2,Terminated
DB00559,D012507,investigated_for,Phase 2,Terminated
DB00559,D065627,investigated_for,Phase 2,Terminated
DB00244,D003424,investigated_for,Phase 3,Terminated
DB00188,D009101,investigated_for,Phase 1/Phase 2,Withdrawn
DB01234,D009101,investigated_for,Phase 1/Phase 2,Withdrawn
DB00878,D065627,investigated_for,Phase 1,Withdrawn
DB01590,D002295,investigated_for,Phase 2,Terminated
DB01229,D002295,investigated_for,Phase 2,Terminated
DB00270,D001714,investigated_for,Phase 2,Terminated
DB01268,D046152,investigated_for,Phase 3,Terminated
DB00307,D009101,investigated_for,Phase 1,Terminated
DB00112,D012178,investigated_for,Phase 1,Terminated
DB06603,D009101,investigated_for,Phase 2,Withdrawn
DB01234,D009101,investigated_for,Phase 2,Withdrawn
DB00334,D012559,investigated_for,Phase 2/Phase 3,Terminated
DB01224,D012559,investigated_for,Phase 2/Phase 3,Terminated
DB00734,D012559,investigated_for,Phase 2/Phase 3,Terminated
DB01238,D012559,investigated_for,Phase 2/Phase 3,Terminated
DB00653,D001249,investigated_for,Phase 2/Phase 3,Withdrawn
DB00783,D059268,investigated_for,Phase 3,Terminated
DB00476,D003865,investigated_for,Phase 3,Withdrawn
DB09096,D000152,investigated_for,Phase 3,Withdrawn
DB00145,D006560,investigated_for,Phase 2,Terminated
DB00520,D002177,investigated_for,Phase 3,Terminated
DB00362,D002177,investigated_for,Phase 3,Terminated
DB00630,D010024,investigated_for,Phase 2,Terminated
DB00624,D010024,investigated_for,Phase 2,Terminated
DB06710,D010024,investigated_for,Phase 2,Terminated
DB01169,D009101,investigated_for,Phase 1,Terminated
DB00188,D009101,investigated_for,Phase 1,Terminated
DB00126,D009101,investigated_for,Phase 1,Terminated
DB14482,D009101,investigated_for,Phase 1,Terminated
DB14483,D009101,investigated_for,Phase 1,Terminated
DB00480,D009101,investigated_for,Phase 2,Withdrawn
DB00188,D009101,investigated_for,Phase 2,Withdrawn
DB01255,D012559,investigated_for,Phase 3,Terminated
DB01234,D014839,investigated_for,Phase 3,Terminated
DB01262,D015477,investigated_for,Phase 2,Terminated
DB00126,D001281,investigated_for,Phase 3,Withdrawn
DB14482,D001281,investigated_for,Phase 3,Withdrawn
DB14483,D001281,investigated_for,Phase 3,Withdrawn
DB00620,D014605,investigated_for,Phase 3,Terminated
DB00112,D014605,investigated_for,Phase 3,Terminated
DB00012,D006333,investigated_for,Phase 3,Terminated
DB01033,D003424,investigated_for,Phase 1/Phase 2,Terminated
DB00745,D003865,investigated_for,Phase 3,Withdrawn
DB09061,D065768,investigated_for,Phase 3,Withdrawn
DB00243,D001281,investigated_for,Phase 2,Terminated
DB00243,D006333,investigated_for,Phase 2,Terminated
DB00065,D015212,investigated_for,Phase 3,Withdrawn
DB00312,D013226,investigated_for,Phase 3,Terminated
DB00818,D013226,investigated_for,Phase 3,Terminated
DB00599,D013226,investigated_for,Phase 3,Terminated
DB01221,D003865,investigated_for,Phase 2,Terminated
DB01221,D001714,investigated_for,Phase 2,Terminated
DB09154,D001168,investigated_for,Phase 1,Withdrawn
DB04272,D001168,investigated_for,Phase 1,Withdrawn
DB00281,D010146,investigated_for,Phase 2,Terminated
DB00281,D059350,investigated_for,Phase 2,Terminated
DB00211,D006530,investigated_for,Phase 2,Withdrawn
DB00104,D006530,investigated_for,Phase 2,Withdrawn
DB00559,D065627,investigated_for,Phase 3,Terminated
DB00770,D065627,investigated_for,Phase 2,Withdrawn
DB01281,D003882,investigated_for,Phase 3,Terminated
DB00104,D000172,investigated_for,Phase 3,Terminated
DB00341,D008881,investigated_for,Phase 1,Terminated
DB00668,D001249,investigated_for,Phase 1/Phase 2,Terminated
DB11124,D001249,investigated_for,Phase 1/Phase 2,Terminated
DB08881,D008545,investigated_for,Phase 2,Terminated
DB06769,D009101,investigated_for,Phase 2,Terminated
DB00608,D009101,investigated_for,Phase 2,Terminated
DB00734,D012559,investigated_for,Phase 1/Phase 2,Withdrawn
DB00629,D009103,investigated_for,Phase 1,Terminated
DB01221,D003865,investigated_for,Phase 1,Terminated
DB00683,D003865,investigated_for,Phase 1,Terminated
DB00555,D009456,investigated_for,Phase 2/Phase 3,Terminated
DB00973,D006937,investigated_for,Phase 3,Terminated
DB01098,D006937,investigated_for,Phase 3,Terminated
DB00641,D006937,investigated_for,Phase 3,Terminated
DB01076,D006937,investigated_for,Phase 3,Terminated
DB00673,D009325,investigated_for,Phase 2,Terminated
DB00673,D014839,investigated_for,Phase 2,Terminated
DB00996,D059350,investigated_for,Phase 3,Terminated
DB00193,D059350,investigated_for,Phase 3,Terminated
DB00635,D008258,investigated_for,Phase 2,Terminated
DB00541,D008258,investigated_for,Phase 2,Terminated
DB00997,D008258,investigated_for,Phase 2,Terminated
DB00710,D010146,investigated_for,Phase 3,Terminated
DB00399,D010146,investigated_for,Phase 3,Terminated
DB00188,D009101,investigated_for,Phase 3,Withdrawn
DB01234,D009101,investigated_for,Phase 3,Withdrawn
DB01024,D008181,investigated_for,Phase 2,Terminated
DB00820,D009101,investigated_for,Phase 2,Terminated
DB01211,D009101,investigated_for,Phase 2,Terminated
DB00051,D003424,investigated_for,Phase 3,Terminated
DB00122,D015228,investigated_for,Phase 1,Withdrawn
DB01119,D015228,investigated_for,Phase 1,Withdrawn
DB00682,D012214,investigated_for,Phase 3,Terminated
DB06228,D012214,investigated_for,Phase 3,Terminated
DB00682,D001281,investigated_for,Phase 3,Terminated
DB06228,D001281,investigated_for,Phase 3,Terminated
DB00813,D010146,investigated_for,Phase 3,Terminated
DB00818,D010146,investigated_for,Phase 3,Terminated
DB01224,D001714,investigated_for,Phase 2,Terminated
DB00843,D003704,investigated_for,Phase 1,Terminated
DB00289,D012559,investigated_for,Phase 2,Terminated
DB00650,D003967,investigated_for,Phase 2,Terminated
DB00762,D003967,investigated_for,Phase 2,Terminated
DB00544,D003967,investigated_for,Phase 2,Terminated
DB00281,D009765,investigated_for,Phase 1/Phase 2,Suspended
DB01234,D008545,investigated_for,Phase 1/Phase 2,Terminated
DB01195,D001281,investigated_for,Phase 2/Phase 3,Withdrawn
DB00264,D001281,investigated_for,Phase 2/Phase 3,Withdrawn
DB00243,D001281,investigated_for,Phase 2/Phase 3,Withdrawn
DB06262,D007024,investigated_for,Phase 3,Terminated
DB00368,D007024,investigated_for,Phase 3,Terminated
DB00563,D014581,investigated_for,Phase 2,Terminated
DB00051,D001249,investigated_for,Phase 2,Withdrawn
DB06708,D008288,investigated_for,Phase 2,Withdrawn
DB00855,D008288,investigated_for,Phase 2,Withdrawn
DB06697,D008288,investigated_for,Phase 2,Withdrawn
DB09154,D008288,investigated_for,Phase 2,Withdrawn
DB04272,D008288,investigated_for,Phase 2,Withdrawn
DB00393,D012559,investigated_for,Early Phase 1,Suspended
DB01076,D006950,investigated_for,Phase 3,Terminated
DB00334,D001714,investigated_for,Phase 3,Terminated
DB00051,D012507,investigated_for,Phase 2,Withdrawn
DB06603,D009101,investigated_for,Phase 2,Terminated
DB00295,D010146,investigated_for,Phase 1/Phase 2,Withdrawn
DB00203,D065627,investigated_for,Phase 3,Terminated
DB09462,D003550,investigated_for,Phase 1/Phase 2,Terminated
DB00169,D014808,investigated_for,Phase 1/Phase 2,Withdrawn
DB00104,D003930,investigated_for,Phase 3,Terminated
DB00296,D010146,investigated_for,Phase 3,Terminated
DB04896,D005356,investigated_for,Phase 3,Terminated
DB08918,D005356,investigated_for,Phase 3,Terminated
DB00413,D000690,investigated_for,Phase 3,Terminated
DB00749,D009101,investigated_for,Phase 2,Terminated
DB00563,D015477,investigated_for,Phase 2,Withdrawn
DB00864,D015477,investigated_for,Phase 2,Withdrawn
DB01008,D015477,investigated_for,Phase 2,Withdrawn
DB00531,D015477,investigated_for,Phase 2,Withdrawn
DB00091,D015477,investigated_for,Phase 2,Withdrawn
DB00563,D055728,investigated_for,Phase 2,Withdrawn
DB00864,D055728,investigated_for,Phase 2,Withdrawn
DB01008,D055728,investigated_for,Phase 2,Withdrawn
DB00531,D055728,investigated_for,Phase 2,Withdrawn
DB00091,D055728,investigated_for,Phase 2,Withdrawn
DB00295,D059350,investigated_for,Phase 2,Withdrawn
DB00708,D059350,investigated_for,Phase 2,Withdrawn
DB01421,D016773,investigated_for,Phase 2,Terminated
DB08816,D054058,investigated_for,Phase 3,Terminated
DB00945,D054058,investigated_for,Phase 3,Terminated
DB01221,D003866,investigated_for,Phase 2,Terminated
DB01017,D003866,investigated_for,Phase 2,Terminated
DB00484,D005902,investigated_for,Phase 2,Terminated
DB00484,D009798,investigated_for,Phase 2,Terminated
DB01076,D006937,investigated_for,Phase 2,Terminated
DB00252,D004827,investigated_for,Phase 1,Terminated
DB13732,D016773,investigated_for,Phase 3,Terminated
DB00435,D016773,investigated_for,Phase 3,Terminated
DB00145,D012559,investigated_for,Phase 1,Terminated
DB06643,D010024,investigated_for,Phase 1,Terminated
DB00005,D010024,investigated_for,Phase 1,Terminated
DB00230,D059350,investigated_for,Phase 3,Withdrawn
DB01221,D059350,investigated_for,Phase 2,Terminated
DB05829,D010024,investigated_for,Phase 1,Withdrawn
DB00935,D003139,investigated_for,Phase 2,Terminated
DB00388,D003139,investigated_for,Phase 2,Terminated
DB02546,D009101,investigated_for,Phase 1/Phase 2,Terminated
DB00563,D015477,investigated_for,Phase 2,Terminated
DB00864,D015477,investigated_for,Phase 2,Terminated
DB01008,D015477,investigated_for,Phase 2,Terminated
DB00946,D013927,investigated_for,Phase 2,Terminated
DB00682,D013927,investigated_for,Phase 2,Terminated
DB01024,D008181,investigated_for,Phase 3,Terminated
DB00993,D008181,investigated_for,Phase 3,Terminated
DB00531,D008181,investigated_for,Phase 3,Terminated
DB01024,D008180,investigated_for,Phase 3,Terminated
DB00993,D008180,investigated_for,Phase 3,Terminated
DB00531,D008180,investigated_for,Phase 3,Terminated
DB01075,D010195,investigated_for,Phase 1,Withdrawn
DB00997,D009101,investigated_for,Phase 1/Phase 2,Terminated
DB00104,D008303,investigated_for,Phase 1/Phase 2,Terminated
DB00530,D012208,investigated_for,Phase 2,Withdrawn
DB00853,D012208,investigated_for,Phase 2,Withdrawn
DB00198,D006193,investigated_for,Phase 2,Withdrawn
DB02600,D006193,investigated_for,Phase 2,Withdrawn
DB01132,D004715,investigated_for,Phase 2/Phase 3,Withdrawn
DB01262,D055728,investigated_for,Phase 1,Withdrawn
DB01262,D015477,investigated_for,Phase 1,Withdrawn
DB00421,D006333,investigated_for,Phase 1,Terminated
DB01222,D001249,investigated_for,Phase 3,Suspended
DB01222,D012852,investigated_for,Phase 2,Withdrawn
DB00531,D045743,investigated_for,Phase 1,Terminated
DB00982,D009447,investigated_for,Phase 1,Withdrawn
DB00111,D009103,investigated_for,Phase 3,Terminated
DB00399,D010024,investigated_for,Phase 2,Withdrawn
DB01225,D056824,investigated_for,Phase 1/Phase 2,Terminated
DB00140,D059350,investigated_for,Phase 2,Withdrawn
DB00468,D059350,investigated_for,Phase 2,Withdrawn
DB00819,D059350,investigated_for,Phase 2,Withdrawn
DB00085,D010195,investigated_for,Phase 2,Withdrawn
DB00072,D009101,investigated_for,Phase 1/Phase 2,Terminated
DB01248,D009101,investigated_for,Phase 1/Phase 2,Terminated
DB06285,D010024,investigated_for,Phase 2,Terminated
DB00373,D006391,investigated_for,Early Phase 1,Terminated
DB00254,D054990,investigated_for,Phase 3,Terminated
DB00904,D020250,investigated_for,Phase 3,Withdrawn
DB01234,D020250,investigated_for,Phase 3,Withdrawn
DB00973,D050171,investigated_for,Phase 3,Terminated
DB00641,D050171,investigated_for,Phase 3,Terminated
DB01076,D050171,investigated_for,Phase 3,Terminated
DB00973,D006950,investigated_for,Phase 3,Terminated
DB00641,D006950,investigated_for,Phase 3,Terminated
DB01076,D006950,investigated_for,Phase 3,Terminated
DB00065,D003424,investigated_for,Phase 3,Terminated
DB06285,D055728,investigated_for,Phase 2,Terminated
DB05829,D055728,investigated_for,Phase 2,Terminated
DB01220,D003424,investigated_for,Phase 3,Terminated
DB01234,D000686,investigated_for,Early Phase 1,Withdrawn
DB01205,D006501,investigated_for,Phase 1/Phase 2,Withdrawn
DB00773,D009101,investigated_for,Phase 3,Terminated
DB01041,D009101,investigated_for,Phase 3,Terminated
DB00531,D009101,investigated_for,Phase 3,Terminated
DB00163,D009203,investigated_for,Phase 2/Phase 3,Terminated
DB00457,D001007,investigated_for,Phase 1,Suspended
DB01042,D009101,investigated_for,Phase 1/Phase 2,Withdrawn
DB00997,D009101,investigated_for,Phase 1/Phase 2,Withdrawn
DB00909,D004827,investigated_for,Phase 3,Terminated
DB00334,D012559,investigated_for,Phase 2,Withdrawn
DB01234,D009325,investigated_for,Phase 2,Terminated
DB01234,D014839,investigated_for,Phase 2,Terminated
DB02546,D009101,investigated_for,Phase 2,Withdrawn
DB00997,D009101,investigated_for,Phase 2,Withdrawn
DB00073,D054990,investigated_for,Phase 2,Withdrawn
DB01041,D006689,investigated_for,Phase 2,Terminated
DB01220,D003424,investigated_for,Phase 2,Withdrawn
DB00864,D003424,investigated_for,Phase 2,Withdrawn
DB00087,D003424,investigated_for,Phase 2,Withdrawn
DB00531,D003424,investigated_for,Phase 2,Withdrawn
DB00321,D008881,investigated_for,Phase 3,Terminated
DB00273,D008881,investigated_for,Phase 3,Terminated
DB01222,D003967,investigated_for,Phase 2,Terminated
DB00046,D003920,investigated_for,Phase 2,Withdrawn
DB00030,D003920,investigated_for,Phase 2,Withdrawn
DB00104,D011218,investigated_for,Phase 3,Terminated
DB00169,D009765,investigated_for,Phase 2,Withdrawn
DB01065,D043183,investigated_for,Phase 1,Withdrawn
DB11074,D043183,investigated_for,Phase 1,Withdrawn
DB09512,D043183,investigated_for,Phase 1,Withdrawn
DB14005,D043183,investigated_for,Phase 1,Withdrawn
DB00196,D006950,investigated_for,Phase 2,Terminated
DB00325,D006950,investigated_for,Phase 2,Terminated
DB03128,D006950,investigated_for,Phase 2,Terminated
DB01036,D014549,investigated_for,Phase 2,Terminated
DB00734,D012559,investigated_for,Phase 2,Withdrawn
